Time,Open,High,Low,Close,TradeVol,Vol,date,datetime,daily_return_open_close,daily_return,state
1765432125,517.1,517.1,517.1,517.1,0,20880,2025-12-11T11:18:45+05:30,12-11-2025 11:18:45,0.0,0.0,no
1765432130,517.1,517.1,517.1,517.1,0,20880,2025-12-11T11:18:50+05:30,12-11-2025 11:18:50,0.0,0.0,no
1765432135,517.1,517.1,517.1,517.1,0,20880,2025-12-11T11:18:55+05:30,12-11-2025 11:18:55,0.0,0.0,no
1765432140,517.1,517.1,517.1,517.1,0,20880,2025-12-11T11:19:00+05:30,12-11-2025 11:19:00,0.0,0.0,no
1765432145,517.1,517.1,517.1,517.1,0,20880,2025-12-11T11:19:05+05:30,12-11-2025 11:19:05,0.0,0.0,no
1765432150,517.1,517.1,517.1,517.1,0,20880,2025-12-11T11:19:10+05:30,12-11-2025 11:19:10,0.0,0.0,no
1765432155,517.1,517.1,517.1,517.1,0,20880,2025-12-11T11:19:15+05:30,12-11-2025 11:19:15,0.0,0.0,no
1765432160,517.1,517.1,517.1,517.1,0,20880,2025-12-11T11:19:20+05:30,12-11-2025 11:19:20,0.0,0.0,no
1765432165,517.1,517.1,517.1,517.1,0,20880,2025-12-11T11:19:25+05:30,12-11-2025 11:19:25,0.0,0.0,no
1765432170,517.1,517.1,517.1,517.1,0,20880,2025-12-11T11:19:30+05:30,12-11-2025 11:19:30,0.0,0.0,no
1765432175,517.1,517.1,517.1,517.1,0,20880,2025-12-11T11:19:35+05:30,12-11-2025 11:19:35,0.0,0.0,no
1765432180,517.1,517.1,517.1,517.1,0,20880,2025-12-11T11:19:40+05:30,12-11-2025 11:19:40,0.0,0.0,no
1765432185,517.1,517.1,517.1,517.1,0,20880,2025-12-11T11:19:45+05:30,12-11-2025 11:19:45,0.0,0.0,no
1765432190,517.1,517.1,517.1,517.1,80,20880,2025-12-11T11:19:50+05:30,12-11-2025 11:19:50,0.0,0.0,no
1765432195,514.45,514.45,514.45,514.45,20,20880,2025-12-11T11:19:55+05:30,12-11-2025 11:19:55,-2.6499999999999773,0.0,no
1765432200,514.45,514.45,514.45,514.45,0,20880,2025-12-11T11:20:00+05:30,12-11-2025 11:20:00,0.0,0.0,no
1765432205,514.45,514.45,514.45,514.45,0,20880,2025-12-11T11:20:05+05:30,12-11-2025 11:20:05,0.0,0.0,no
1765432210,510.0,510.0,510.0,510.0,40,20880,2025-12-11T11:20:10+05:30,12-11-2025 11:20:10,-4.4500000000000455,0.0,no
1765432215,510.0,510.0,510.0,510.0,0,20880,2025-12-11T11:20:15+05:30,12-11-2025 11:20:15,0.0,0.0,no
1765432220,510.0,510.0,510.0,510.0,0,20880,2025-12-11T11:20:20+05:30,12-11-2025 11:20:20,0.0,0.0,no
1765432225,510.0,510.0,510.0,510.0,0,20880,2025-12-11T11:20:25+05:30,12-11-2025 11:20:25,0.0,0.0,no
1765432230,510.0,510.0,510.0,510.0,0,20880,2025-12-11T11:20:30+05:30,12-11-2025 11:20:30,0.0,0.0,no
1765432235,510.0,510.0,510.0,510.0,0,20880,2025-12-11T11:20:35+05:30,12-11-2025 11:20:35,0.0,0.0,no
1765432240,510.0,510.0,510.0,510.0,0,20880,2025-12-11T11:20:40+05:30,12-11-2025 11:20:40,0.0,0.0,no
1765432245,499.8,499.8,499.8,499.8,20,20880,2025-12-11T11:20:45+05:30,12-11-2025 11:20:45,-10.199999999999989,0.0,no
1765432250,499.8,499.8,499.8,499.8,0,20880,2025-12-11T11:20:50+05:30,12-11-2025 11:20:50,0.0,0.0,no
1765432255,499.8,499.8,499.8,499.8,0,20880,2025-12-11T11:20:55+05:30,12-11-2025 11:20:55,0.0,0.0,no
1765432260,499.8,499.8,499.8,499.8,0,20880,2025-12-11T11:21:00+05:30,12-11-2025 11:21:00,0.0,0.0,no
1765432265,496.9,496.9,489.5,489.5,60,20880,2025-12-11T11:21:05+05:30,12-11-2025 11:21:05,-10.300000000000011,-7.399999999999977,down
1765432270,488.4,488.4,488.4,488.4,20,20880,2025-12-11T11:21:10+05:30,12-11-2025 11:21:10,-1.1000000000000227,0.0,no
1765432275,488.4,488.4,488.4,488.4,0,20880,2025-12-11T11:21:15+05:30,12-11-2025 11:21:15,0.0,0.0,no
1765432280,498.85,498.85,498.85,498.85,500,20880,2025-12-11T11:21:20+05:30,12-11-2025 11:21:20,10.450000000000045,0.0,no
1765432285,496.8,499.15,496.8,499.15,120,20880,2025-12-11T11:21:25+05:30,12-11-2025 11:21:25,0.2999999999999545,2.349999999999966,no
1765432290,499.15,499.15,499.15,499.15,0,20880,2025-12-11T11:21:30+05:30,12-11-2025 11:21:30,0.0,0.0,no
1765432295,499.15,499.15,499.15,499.15,0,20880,2025-12-11T11:21:35+05:30,12-11-2025 11:21:35,0.0,0.0,no
1765432300,499.15,499.15,499.15,499.15,0,20880,2025-12-11T11:21:40+05:30,12-11-2025 11:21:40,0.0,0.0,no
1765432305,499.15,499.15,499.15,499.15,0,20880,2025-12-11T11:21:45+05:30,12-11-2025 11:21:45,0.0,0.0,no
1765432310,499.15,499.15,499.15,499.15,0,20880,2025-12-11T11:21:50+05:30,12-11-2025 11:21:50,0.0,0.0,no
1765432315,499.15,499.15,499.15,499.15,0,20880,2025-12-11T11:21:55+05:30,12-11-2025 11:21:55,0.0,0.0,no
1765432320,499.15,499.15,499.15,499.15,0,20880,2025-12-11T11:22:00+05:30,12-11-2025 11:22:00,0.0,0.0,no
1765432325,499.15,499.15,499.15,499.15,0,20880,2025-12-11T11:22:05+05:30,12-11-2025 11:22:05,0.0,0.0,no
1765432330,499.15,499.15,499.15,499.15,0,20880,2025-12-11T11:22:10+05:30,12-11-2025 11:22:10,0.0,0.0,no
1765432335,499.15,499.15,499.15,499.15,0,20880,2025-12-11T11:22:15+05:30,12-11-2025 11:22:15,0.0,0.0,no
1765432340,499.15,499.15,499.15,499.15,0,20880,2025-12-11T11:22:20+05:30,12-11-2025 11:22:20,0.0,0.0,no
1765432345,499.15,499.15,499.15,499.15,0,20880,2025-12-11T11:22:25+05:30,12-11-2025 11:22:25,0.0,0.0,no
1765432350,499.15,499.15,499.15,499.15,0,20880,2025-12-11T11:22:30+05:30,12-11-2025 11:22:30,0.0,0.0,no
1765432355,499.15,499.15,499.15,499.15,0,20880,2025-12-11T11:22:35+05:30,12-11-2025 11:22:35,0.0,0.0,no
1765432360,499.15,499.15,499.15,499.15,0,20880,2025-12-11T11:22:40+05:30,12-11-2025 11:22:40,0.0,0.0,no
1765432365,505.85,505.85,505.85,505.85,20,20880,2025-12-11T11:22:45+05:30,12-11-2025 11:22:45,6.7000000000000455,0.0,no
1765432370,504.6,504.6,504.6,504.6,20,20880,2025-12-11T11:22:50+05:30,12-11-2025 11:22:50,-1.25,0.0,no
1765432375,505.0,505.0,504.95,504.95,40,20880,2025-12-11T11:22:55+05:30,12-11-2025 11:22:55,0.3499999999999659,-0.05000000000001137,down
1765432380,504.95,504.95,504.95,504.95,0,20880,2025-12-11T11:23:00+05:30,12-11-2025 11:23:00,0.0,0.0,no
1765432385,505.0,505.0,505.0,505.0,100,20880,2025-12-11T11:23:05+05:30,12-11-2025 11:23:05,0.05000000000001137,0.0,no
1765432390,505.0,505.0,505.0,505.0,0,20880,2025-12-11T11:23:10+05:30,12-11-2025 11:23:10,0.0,0.0,no
1765432395,505.0,505.0,505.0,505.0,0,20880,2025-12-11T11:23:15+05:30,12-11-2025 11:23:15,0.0,0.0,no
1765432400,510.35,510.35,510.35,510.35,40,20880,2025-12-11T11:23:20+05:30,12-11-2025 11:23:20,5.350000000000023,0.0,no
1765432405,510.35,510.35,510.35,510.35,500,20880,2025-12-11T11:23:25+05:30,12-11-2025 11:23:25,0.0,0.0,no
1765432410,512.0,512.0,512.0,512.0,40,20880,2025-12-11T11:23:30+05:30,12-11-2025 11:23:30,1.6499999999999773,0.0,no
1765432415,512.0,512.0,512.0,512.0,0,20880,2025-12-11T11:23:35+05:30,12-11-2025 11:23:35,0.0,0.0,no
1765432420,512.0,512.0,512.0,512.0,0,20880,2025-12-11T11:23:40+05:30,12-11-2025 11:23:40,0.0,0.0,no
1765432425,514.2,514.2,514.2,514.2,20,20880,2025-12-11T11:23:45+05:30,12-11-2025 11:23:45,2.2000000000000455,0.0,no
1765432430,509.65,510.4,509.65,510.4,80,20880,2025-12-11T11:23:50+05:30,12-11-2025 11:23:50,-3.800000000000068,0.75,no
1765432435,509.3,509.3,509.3,509.3,20,20880,2025-12-11T11:23:55+05:30,12-11-2025 11:23:55,-1.099999999999966,0.0,no
1765432440,508.0,508.0,508.0,508.0,60,20880,2025-12-11T11:24:00+05:30,12-11-2025 11:24:00,-1.3000000000000114,0.0,no
1765432445,508.0,508.0,508.0,508.0,0,20880,2025-12-11T11:24:05+05:30,12-11-2025 11:24:05,0.0,0.0,no
1765432450,508.0,508.0,508.0,508.0,0,20880,2025-12-11T11:24:10+05:30,12-11-2025 11:24:10,0.0,0.0,no
1765432455,508.0,508.0,508.0,508.0,0,20880,2025-12-11T11:24:15+05:30,12-11-2025 11:24:15,0.0,0.0,no
1765432460,508.0,508.0,508.0,508.0,0,20880,2025-12-11T11:24:20+05:30,12-11-2025 11:24:20,0.0,0.0,no
1765432465,508.0,508.0,508.0,508.0,0,20880,2025-12-11T11:24:25+05:30,12-11-2025 11:24:25,0.0,0.0,no
1765432470,508.0,508.0,508.0,508.0,0,20880,2025-12-11T11:24:30+05:30,12-11-2025 11:24:30,0.0,0.0,no
1765432475,508.0,508.0,508.0,508.0,0,20880,2025-12-11T11:24:35+05:30,12-11-2025 11:24:35,0.0,0.0,no
1765432480,502.0,502.0,502.0,502.0,20,21140,2025-12-11T11:24:40+05:30,12-11-2025 11:24:40,-6.0,0.0,no
1765432485,502.0,502.0,502.0,502.0,0,21140,2025-12-11T11:24:45+05:30,12-11-2025 11:24:45,0.0,0.0,no
1765432490,502.0,502.0,502.0,502.0,0,21140,2025-12-11T11:24:50+05:30,12-11-2025 11:24:50,0.0,0.0,no
1765432495,502.0,502.0,502.0,502.0,0,21140,2025-12-11T11:24:55+05:30,12-11-2025 11:24:55,0.0,0.0,no
1765432500,503.5,503.5,503.5,503.5,20,21140,2025-12-11T11:25:00+05:30,12-11-2025 11:25:00,1.5,0.0,no
1765432505,503.5,503.5,503.5,503.5,0,21140,2025-12-11T11:25:05+05:30,12-11-2025 11:25:05,0.0,0.0,no
1765432510,495.4,495.4,495.4,495.4,40,21140,2025-12-11T11:25:10+05:30,12-11-2025 11:25:10,-8.100000000000023,0.0,no
1765432515,495.4,495.4,495.4,495.4,0,21140,2025-12-11T11:25:15+05:30,12-11-2025 11:25:15,0.0,0.0,no
1765432520,495.4,495.4,495.4,495.4,0,21140,2025-12-11T11:25:20+05:30,12-11-2025 11:25:20,0.0,0.0,no
1765432525,495.4,495.4,495.4,495.4,0,21140,2025-12-11T11:25:25+05:30,12-11-2025 11:25:25,0.0,0.0,no
1765432530,495.4,495.4,495.4,495.4,0,21140,2025-12-11T11:25:30+05:30,12-11-2025 11:25:30,0.0,0.0,no
1765432535,495.4,495.4,495.4,495.4,0,21140,2025-12-11T11:25:35+05:30,12-11-2025 11:25:35,0.0,0.0,no
1765432540,495.4,495.4,495.4,495.4,0,21140,2025-12-11T11:25:40+05:30,12-11-2025 11:25:40,0.0,0.0,no
1765432545,498.0,498.0,498.0,498.0,60,21140,2025-12-11T11:25:45+05:30,12-11-2025 11:25:45,2.6000000000000227,0.0,no
1765432550,498.0,498.0,498.0,498.0,0,21140,2025-12-11T11:25:50+05:30,12-11-2025 11:25:50,0.0,0.0,no
1765432555,498.0,498.0,498.0,498.0,0,21140,2025-12-11T11:25:55+05:30,12-11-2025 11:25:55,0.0,0.0,no
1765432560,487.85,487.85,487.85,487.85,100,21140,2025-12-11T11:26:00+05:30,12-11-2025 11:26:00,-10.149999999999977,0.0,no
1765432565,489.8,489.8,489.8,489.8,20,21140,2025-12-11T11:26:05+05:30,12-11-2025 11:26:05,1.9499999999999886,0.0,no
1765432570,488.55,488.55,488.55,488.55,20,21140,2025-12-11T11:26:10+05:30,12-11-2025 11:26:10,-1.25,0.0,no
1765432575,488.55,488.55,488.55,488.55,0,21140,2025-12-11T11:26:15+05:30,12-11-2025 11:26:15,0.0,0.0,no
1765432580,482.8,482.8,482.8,482.8,60,21140,2025-12-11T11:26:20+05:30,12-11-2025 11:26:20,-5.75,0.0,no
1765432585,482.8,482.8,482.8,482.8,0,21140,2025-12-11T11:26:25+05:30,12-11-2025 11:26:25,0.0,0.0,no
1765432590,482.8,482.8,482.8,482.8,0,21140,2025-12-11T11:26:30+05:30,12-11-2025 11:26:30,0.0,0.0,no
1765432595,482.8,482.8,482.8,482.8,0,21140,2025-12-11T11:26:35+05:30,12-11-2025 11:26:35,0.0,0.0,no
1765432600,490.6,490.6,490.6,490.6,40,21140,2025-12-11T11:26:40+05:30,12-11-2025 11:26:40,7.800000000000011,0.0,no
1765432605,496.0,496.0,496.0,496.0,80,21140,2025-12-11T11:26:45+05:30,12-11-2025 11:26:45,5.399999999999977,0.0,no
1765432610,496.0,496.0,496.0,496.0,0,21140,2025-12-11T11:26:50+05:30,12-11-2025 11:26:50,0.0,0.0,no
1765432615,496.0,496.0,496.0,496.0,0,21140,2025-12-11T11:26:55+05:30,12-11-2025 11:26:55,0.0,0.0,no
1765432620,496.0,496.0,496.0,496.0,20,21140,2025-12-11T11:27:00+05:30,12-11-2025 11:27:00,0.0,0.0,no
1765432625,496.0,496.0,496.0,496.0,0,21140,2025-12-11T11:27:05+05:30,12-11-2025 11:27:05,0.0,0.0,no
1765432630,496.0,496.0,496.0,496.0,0,21140,2025-12-11T11:27:10+05:30,12-11-2025 11:27:10,0.0,0.0,no
1765432635,500.6,502.15,500.6,502.15,140,21580,2025-12-11T11:27:15+05:30,12-11-2025 11:27:15,6.149999999999977,1.5499999999999545,no
1765432640,502.15,502.15,502.15,502.15,0,21580,2025-12-11T11:27:20+05:30,12-11-2025 11:27:20,0.0,0.0,no
1765432645,502.15,502.15,502.15,502.15,0,21580,2025-12-11T11:27:25+05:30,12-11-2025 11:27:25,0.0,0.0,no
1765432650,502.15,502.15,502.15,502.15,0,21580,2025-12-11T11:27:30+05:30,12-11-2025 11:27:30,0.0,0.0,no
1765432655,493.85,493.85,493.85,493.85,60,21580,2025-12-11T11:27:35+05:30,12-11-2025 11:27:35,-8.299999999999955,0.0,no
1765432660,493.85,493.85,493.85,493.85,0,21580,2025-12-11T11:27:40+05:30,12-11-2025 11:27:40,0.0,0.0,no
1765432665,493.85,493.85,493.85,493.85,0,21580,2025-12-11T11:27:45+05:30,12-11-2025 11:27:45,0.0,0.0,no
1765432670,493.85,493.85,493.85,493.85,0,21580,2025-12-11T11:27:50+05:30,12-11-2025 11:27:50,0.0,0.0,no
1765432675,493.85,493.85,493.85,493.85,0,21580,2025-12-11T11:27:55+05:30,12-11-2025 11:27:55,0.0,0.0,no
1765432680,493.85,493.85,493.85,493.85,0,21580,2025-12-11T11:28:00+05:30,12-11-2025 11:28:00,0.0,0.0,no
1765432685,493.85,493.85,493.85,493.85,0,21580,2025-12-11T11:28:05+05:30,12-11-2025 11:28:05,0.0,0.0,no
1765432690,493.85,493.85,493.85,493.85,0,21580,2025-12-11T11:28:10+05:30,12-11-2025 11:28:10,0.0,0.0,no
1765432695,493.55,493.55,493.55,493.55,20,21580,2025-12-11T11:28:15+05:30,12-11-2025 11:28:15,-0.30000000000001137,0.0,no
1765432700,493.55,493.55,493.55,493.55,0,21580,2025-12-11T11:28:20+05:30,12-11-2025 11:28:20,0.0,0.0,no
1765432705,493.55,493.55,493.55,493.55,0,21580,2025-12-11T11:28:25+05:30,12-11-2025 11:28:25,0.0,0.0,no
1765432710,493.55,493.55,493.55,493.55,0,21580,2025-12-11T11:28:30+05:30,12-11-2025 11:28:30,0.0,0.0,no
1765432715,497.0,497.0,497.0,497.0,40,21580,2025-12-11T11:28:35+05:30,12-11-2025 11:28:35,3.4499999999999886,0.0,no
1765432720,497.0,497.0,497.0,497.0,0,21580,2025-12-11T11:28:40+05:30,12-11-2025 11:28:40,0.0,0.0,no
